AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
LINC01732	LINC01732	-0.21	-0.21	-0.00	0.00	-3.29	2.22	2.36	3	3	0	3
ABHD12	ABHD12	5.31	5.31	-0.00	0.00	4.02	6.64	1.16	3	3	0	3
PIM1	PIM1	5.48	5.48	-0.00	0.00	4.74	6.55	0.71	3	2	1	3
CCNA2	CCNA2	0.30	0.30	-0.00	0.00	-0.60	1.44	0.87	3	2	1	3
STK38	STK38	5.39	5.39	-0.00	0.00	4.80	6.07	0.56	3	2	1	3
SPTSSB	SPTSSB	0.65	0.65	-0.00	0.00	-3.08	4.18	3.48	3	3	0	3
TNXB	TNXB	0.45	0.45	-0.00	0.00	-1.00	1.88	1.25	3	3	0	3
SLC16A6	SLC16A6	-0.53	-0.53	-0.00	0.00	-2.72	1.97	2.02	3	3	0	3
CYTH2	CYTH2	4.09	4.09	0.00	0.00	3.35	4.79	0.66	3	3	0	3
OXTR	OXTR	-4.15	-4.15	0.00	0.00	-5.96	0.00	1.34	3	3	0	3
CROCCP2	CROCCP2	1.73	1.73	0.00	0.00	1.02	2.53	0.60	3	2	2	2
TFRC	TFRC	3.67	3.67	-0.00	0.00	2.87	4.53	0.73	3	3	0	3
HSPA14	HSPA14	2.84	2.84	0.00	0.00	1.95	3.74	0.81	3	3	0	3
UQCC2	UQCC2	2.52	2.52	0.00	0.00	1.73	3.24	0.64	3	2	2	2
ARSI	ARSI	2.16	2.16	0.00	0.00	0.92	3.12	0.92	3	3	0	3
PHF3	PHF3	1.68	1.68	-0.00	0.00	0.68	2.54	0.78	3	3	1	2
C10orf99	C10orf99	2.30	2.30	0.00	0.00	-1.46	6.05	3.22	3	3	0	3
NFKBIE	NFKBIE	1.83	1.83	-0.00	0.00	0.98	2.61	0.63	3	2	2	2
LSM3	LSM3	3.07	3.07	0.00	0.00	2.19	3.93	0.73	3	2	2	2
ARL10	ARL10	-1.64	-1.64	-0.00	0.00	-3.48	0.25	1.80	3	3	0	3
CCDC125	CCDC125	1.79	1.79	0.00	0.00	0.73	2.71	0.83	3	3	0	3
YIPF3	YIPF3	6.11	6.11	0.00	0.00	4.95	7.15	1.00	3	3	0	3
SF3B2	SF3B2	5.58	5.58	0.00	0.00	4.96	6.11	0.52	3	3	1	2
ANXA4	ANXA4	5.04	5.04	0.00	0.00	3.49	6.53	1.42	3	3	0	3
FRG1HP	FRG1HP	0.93	0.93	-0.00	0.00	-0.24	2.12	1.02	3	3	0	3
CLIC4	CLIC4	5.79	5.79	-0.00	0.00	4.87	6.72	0.76	3	3	0	3
IFT43	IFT43	2.72	2.72	-0.00	0.00	2.08	3.41	0.57	3	2	2	2
HMCN1	HMCN1	-4.76	-4.76	-0.00	0.00	-7.05	0.00	1.86	3	3	0	3
MAT2B	MAT2B	4.74	4.74	-0.00	0.00	3.82	5.74	0.83	3	3	0	3
HOXC12	HOXC12	-0.12	-0.12	-0.00	0.00	-1.72	1.56	1.34	3	3	0	3
CHD1	CHD1	2.67	2.67	0.00	0.00	1.82	3.36	0.61	3	2	2	2
SHOC2	SHOC2	4.12	4.12	0.00	0.00	3.40	4.77	0.56	3	2	2	2
SIKE1	SIKE1	3.46	3.46	-0.00	0.00	2.63	4.30	0.68	3	3	1	2
ATP6V1FNB	ATP6V1FNB	-1.77	-1.77	-0.00	0.00	-3.00	0.00	1.20	3	3	0	3
QSOX1	QSOX1	5.59	5.59	-0.00	0.00	4.70	6.27	0.61	3	2	2	2
GK	GK	0.52	0.52	-0.00	0.00	-1.12	2.37	1.56	3	3	0	3
CCDC13	CCDC13	-1.27	-1.27	0.00	0.00	-3.47	0.67	1.67	3	3	0	3
LOC101929268	LOC101929268	-3.72	-3.72	0.00	0.00	-6.01	0.00	1.87	3	3	0	3
CASP2	CASP2	2.82	2.82	-0.00	0.00	1.77	3.86	0.89	3	3	0	3
SDCBP	SDCBP	4.84	4.84	0.00	0.00	3.54	5.84	0.99	3	3	1	2
IQCK	IQCK	1.86	1.86	0.00	0.00	0.85	2.94	0.92	3	3	0	3
HINT3	HINT3	4.35	4.35	0.00	0.00	3.59	5.11	0.61	3	2	2	2
PRPF18	PRPF18	4.37	4.37	0.00	0.00	3.51	5.19	0.77	3	3	0	3
LBR	LBR	3.29	3.29	-0.00	0.00	2.62	3.95	0.57	3	2	2	2
NFASC	NFASC	-0.75	-0.75	0.00	0.00	-1.91	0.32	0.87	3	2	1	3
CARD14	CARD14	1.45	1.45	-0.00	0.00	0.25	2.65	1.02	3	3	0	3
LNCTAM34A	LNCTAM34A	2.04	2.04	0.00	0.00	0.47	3.69	1.50	3	3	0	3
ELF2	ELF2	2.64	2.64	0.00	0.00	1.98	3.26	0.54	3	2	2	2
CRYAB	CRYAB	2.29	2.29	-0.00	0.00	-0.94	4.61	2.36	3	3	0	3
RAB42	RAB42	-3.64	-3.64	0.00	0.00	-4.88	0.00	0.91	3	3	0	3
ZNF461	ZNF461	0.29	0.29	-0.00	0.00	-1.00	1.60	1.19	3	3	0	3
LOC101927787	LOC101927787	-1.58	-1.58	0.00	0.00	-3.64	0.00	1.41	3	3	0	3
BBS10	BBS10	2.22	2.22	0.00	0.00	1.35	2.99	0.69	3	3	1	2
TINAGL1	TINAGL1	6.92	6.92	0.00	0.00	5.13	8.30	1.20	3	3	0	3
SLIT2	SLIT2	0.52	0.52	-0.00	0.00	-0.44	1.47	0.83	3	3	0	3
USP2	USP2	1.96	1.96	0.00	0.00	-0.77	4.42	2.24	3	3	0	3
RGPD6	RGPD6	-2.43	-2.43	0.00	0.00	-3.42	0.00	0.71	3	3	0	3
RESF1	RESF1	3.59	3.59	0.00	0.00	2.54	4.53	0.88	3	3	0	3
LOC101930071	LOC101930071	2.26	2.26	0.00	0.00	0.79	3.68	1.29	3	3	0	3
WDR5B	WDR5B	0.43	0.43	-0.00	0.00	-1.31	1.91	1.35	3	3	0	3
EMP2	EMP2	3.97	3.97	0.00	0.00	3.30	4.62	0.58	3	2	2	2
SMAD3	SMAD3	4.60	4.60	0.00	0.00	3.20	6.05	1.34	3	3	0	3
CLCA2	CLCA2	6.58	6.58	0.00	0.00	5.53	7.81	1.02	3	3	0	3
TMEM63C	TMEM63C	-2.11	-2.11	0.00	0.00	-6.86	1.16	3.05	3	3	0	3
SPIRE1	SPIRE1	3.01	3.01	0.00	0.00	2.22	3.97	0.76	3	2	1	3
HCG18	HCG18	0.76	0.76	0.00	0.00	-0.01	1.57	0.72	3	3	0	3
ADAMTS13	ADAMTS13	-1.44	-1.44	0.00	0.00	-3.24	0.21	1.44	3	3	0	3
NAPA-AS1	NAPA-AS1	-0.03	-0.03	-0.00	0.00	-1.46	1.41	1.32	3	3	0	3
TM7SF2	TM7SF2	5.67	5.67	-0.00	0.00	4.86	6.37	0.68	3	3	0	3
INTS3	INTS3	3.58	3.58	0.00	0.00	2.82	4.37	0.58	3	1	3	2
SESTD1	SESTD1	1.83	1.83	0.00	0.00	0.13	3.63	1.60	3	3	0	3
TTC30B	TTC30B	1.53	1.53	-0.00	0.00	0.50	2.47	0.85	3	3	0	3
GPALPP1	GPALPP1	0.99	0.99	0.00	0.00	-0.11	2.03	0.95	3	3	0	3
NFE2L3	NFE2L3	1.93	1.93	-0.00	0.00	0.90	3.25	0.98	3	3	0	3
PYCARD	PYCARD	3.08	3.08	0.00	0.00	1.36	5.07	1.55	3	3	0	3
EFTUD2	EFTUD2	3.93	3.93	-0.00	0.00	3.25	4.47	0.54	3	3	1	2
HSD17B4	HSD17B4	4.87	4.87	0.00	0.00	4.20	5.58	0.56	3	2	2	2
GFRA1	GFRA1	-4.75	-4.75	-0.00	0.00	-8.76	0.00	2.71	3	3	0	3
GBP3	GBP3	4.88	4.88	-0.00	0.00	4.15	5.56	0.55	3	2	2	2
GABPB2	GABPB2	0.95	0.95	0.00	0.00	-0.01	1.77	0.76	3	3	1	2
BBC3	BBC3	2.47	2.47	-0.00	0.00	0.68	4.12	1.57	3	3	0	3
YRDC	YRDC	3.23	3.23	-0.00	0.00	2.62	3.87	0.53	3	1	3	2
L3MBTL3	L3MBTL3	1.56	1.56	0.00	0.00	0.24	2.59	1.00	3	3	1	2
TOP2A	TOP2A	0.38	0.38	-0.00	0.00	-1.29	2.25	1.52	3	3	0	3
ZDHHC9	ZDHHC9	3.67	3.67	-0.00	0.00	2.96	4.51	0.58	3	2	3	1
ZNF101	ZNF101	0.82	0.82	0.00	0.00	-0.39	1.95	0.94	3	3	0	3
NOA1	NOA1	3.42	3.42	0.00	0.00	2.76	4.15	0.60	3	2	1	3
TTC21A	TTC21A	0.25	0.25	0.00	0.00	-1.37	1.69	1.31	3	3	0	3
LINC01547	LINC01547	-1.06	-1.06	0.00	0.00	-2.98	0.46	1.30	3	3	0	3
MLLT6	MLLT6	3.05	3.05	-0.00	0.00	1.77	4.22	1.09	3	3	0	3
TNFRSF10A	TNFRSF10A	2.90	2.90	-0.00	0.00	1.68	3.96	1.00	3	3	0	3
DLK2	DLK2	1.17	1.17	0.00	0.00	-0.98	2.89	1.56	3	3	0	3
CASP9	CASP9	1.41	1.41	0.00	0.00	0.52	2.15	0.66	3	3	1	2
PPM1K	PPM1K	0.16	0.16	0.00	0.00	-1.63	1.88	1.36	3	3	0	3
OLFM2	OLFM2	-0.29	-0.29	0.00	0.00	-2.46	1.88	2.06	3	3	0	3
TWF1	TWF1	6.37	6.37	0.00	0.00	5.59	7.18	0.68	3	3	1	2
ITGA7	ITGA7	-0.72	-0.72	0.00	0.00	-2.05	0.50	0.96	3	3	0	3
DNASE1L3	DNASE1L3	-0.47	-0.47	0.00	0.00	-2.51	1.47	1.88	3	3	0	3
CNOT7	CNOT7	3.16	3.16	0.00	0.00	2.54	3.80	0.57	3	2	2	2
LOC100130744	LOC100130744	0.70	0.70	-0.00	0.00	-0.36	1.39	0.71	3	3	1	2
SMARCA1	SMARCA1	0.55	0.55	0.00	0.00	-1.01	1.97	1.31	3	3	0	3
MTRES1	MTRES1	1.92	1.92	-0.00	0.00	0.92	2.77	0.80	3	3	1	2
NR4A2	NR4A2	1.52	1.52	-0.00	0.00	-2.19	4.48	2.83	3	3	0	3
NPTN	NPTN	5.65	5.65	0.00	0.00	4.66	6.59	0.83	3	3	0	3
FXYD5	FXYD5	5.64	5.64	-0.00	0.00	3.85	7.30	1.52	3	3	0	3
SDHAP2	SDHAP2	2.48	2.48	-0.00	0.00	1.82	3.31	0.59	3	1	3	2
CUL7	CUL7	2.25	2.25	-0.00	0.00	1.53	2.96	0.59	3	2	2	2
LINC00205	LINC00205	0.77	0.77	0.00	0.00	-1.22	2.56	1.74	3	3	0	3
FAM111A-DT	FAM111A-DT	-0.08	-0.08	-0.00	0.00	-1.65	1.19	1.21	3	3	0	3
MACROH2A2	MACROH2A2	2.13	2.13	0.00	0.00	1.25	3.21	0.78	3	3	0	3
ERCC1	ERCC1	3.51	3.51	0.00	0.00	2.86	4.44	0.62	3	2	2	2
LINC00513	LINC00513	-0.01	-0.01	0.00	0.00	-2.37	2.15	1.74	3	3	0	3
DDX47	DDX47	5.39	5.39	-0.00	0.00	4.27	6.35	0.92	3	3	0	3
CLTRN	CLTRN	0.60	0.60	-0.00	0.00	-2.78	3.69	2.94	3	3	0	3
GRIN2C	GRIN2C	-3.97	-3.97	0.00	0.00	-7.64	0.00	2.56	3	3	0	3
ACVR2B-AS1	ACVR2B-AS1	-2.75	-2.75	-0.00	0.00	-5.68	0.00	2.45	3	3	0	3
GATAD2B	GATAD2B	2.18	2.18	0.00	0.00	1.56	2.95	0.57	3	2	2	2
ZSWIM1	ZSWIM1	1.76	1.76	-0.00	0.00	0.93	2.37	0.59	3	3	2	1
NLGN2	NLGN2	0.27	0.27	-0.00	0.00	-0.49	1.27	0.74	3	2	1	3
MYOSLID-AS1	MYOSLID-AS1	-1.10	-1.10	-0.00	0.00	-2.71	0.38	1.28	3	3	0	3
FOXA1	FOXA1	1.32	1.32	0.00	0.00	-2.37	5.00	3.62	3	3	0	3
JPT2	JPT2	5.21	5.21	0.00	0.00	4.41	6.00	0.73	3	3	0	3
KLHL18	KLHL18	4.12	4.12	0.00	0.00	3.60	4.76	0.52	3	2	2	2
ZNF79	ZNF79	2.12	2.12	-0.00	0.00	0.95	3.27	1.05	3	3	0	3
FOXRED1	FOXRED1	2.15	2.15	-0.00	0.00	1.27	2.86	0.66	3	3	1	2
HCN3	HCN3	-0.72	-0.72	0.00	0.00	-2.13	0.72	1.19	3	3	0	3
PDK3	PDK3	-1.85	-1.85	0.00	0.00	-3.55	0.05	1.46	3	3	0	3
SPRR2E	SPRR2E	7.07	7.07	0.00	0.00	2.57	11.54	4.15	3	3	0	3
DYNLL2	DYNLL2	3.82	3.82	-0.00	0.00	2.61	5.02	1.02	3	3	0	3
DNAH1	DNAH1	-1.17	-1.17	0.00	0.00	-3.44	0.84	1.80	3	3	0	3
BCL2L11	BCL2L11	2.29	2.29	0.00	0.00	0.07	4.21	1.81	3	3	0	3
RAPGEF1	RAPGEF1	3.66	3.66	-0.00	0.00	2.42	4.89	1.16	3	3	0	3
SNX29P1	SNX29P1	-2.76	-2.76	0.00	0.00	-5.25	0.00	1.82	3	3	0	3
PKNOX1	PKNOX1	2.12	2.12	0.00	0.00	0.93	3.25	0.99	3	3	0	3
HES2	HES2	4.61	4.61	-0.00	0.00	3.73	5.48	0.73	3	3	1	2
RABL2A	RABL2A	1.50	1.50	0.00	0.00	-0.18	3.14	1.61	3	3	0	3
ACTG1P20	ACTG1P20	2.68	2.68	-0.00	0.00	2.12	3.35	0.53	3	2	2	2
STBD1	STBD1	1.42	1.42	0.00	0.00	0.46	2.61	0.87	3	3	0	3
ZNF684	ZNF684	-0.80	-0.80	0.00	0.00	-3.04	0.87	1.70	3	3	0	3
COL11A2	COL11A2	-2.02	-2.02	-0.00	0.00	-5.48	1.03	2.86	3	3	0	3
ZNF524	ZNF524	3.22	3.22	0.00	0.00	2.36	4.01	0.60	3	1	4	1
RICTOR	RICTOR	2.56	2.56	0.00	0.00	1.53	3.57	0.92	3	3	0	3
ZNF773	ZNF773	0.17	0.17	0.00	0.00	-0.72	0.93	0.74	3	3	0	3
CCDC65	CCDC65	-3.83	-3.83	0.00	0.00	-4.61	0.00	0.67	3	2	2	2
SEMA3C	SEMA3C	5.38	5.38	-0.00	0.00	4.37	6.31	0.89	3	3	0	3
SELENOP	SELENOP	0.66	0.66	0.00	0.00	-1.18	2.17	1.33	3	3	0	3
SDC4	SDC4	6.50	6.50	0.00	0.00	5.10	7.86	1.26	3	3	0	3
TSPAN33	TSPAN33	-1.03	-1.03	-0.00	0.00	-1.96	0.00	0.76	3	3	0	3
ABRACL	ABRACL	5.66	5.66	0.00	0.00	4.91	6.58	0.70	3	2	1	3
ALKBH1	ALKBH1	2.29	2.29	0.00	0.00	1.44	3.20	0.79	3	3	0	3
TTC39A	TTC39A	1.86	1.86	0.00	0.00	-0.15	3.70	1.74	3	3	0	3
L3MBTL4	L3MBTL4	-6.80	-6.80	0.00	0.00	-8.76	0.00	1.44	3	3	0	3
SLC25A45	SLC25A45	1.37	1.37	0.00	0.00	-0.07	2.70	1.28	3	3	0	3
ZNF597	ZNF597	0.17	0.17	0.00	0.00	-1.01	1.31	1.02	3	3	0	3
RNF225	RNF225	1.16	1.16	-0.00	0.00	-1.72	4.50	2.58	3	3	0	3
USP42	USP42	1.54	1.54	0.00	0.00	0.73	2.30	0.65	3	3	1	2
LRRK2	LRRK2	-3.85	-3.85	0.00	0.00	-6.08	0.00	1.71	3	3	0	3
DAXX	DAXX	4.28	4.28	0.00	0.00	3.40	5.08	0.75	3	3	0	3
MANBAL	MANBAL	4.55	4.55	0.00	0.00	3.73	5.41	0.78	3	3	0	3
CCZ1	CCZ1	3.80	3.80	-0.00	0.00	2.88	4.82	0.88	3	3	0	3
SAMD12	SAMD12	0.27	0.27	0.00	0.00	-1.63	1.98	1.62	3	3	0	3
CD5	CD5	-5.02	-5.02	-0.00	0.00	-7.14	0.00	1.45	3	3	0	3
TTLL11	TTLL11	-0.87	-0.87	0.00	0.00	-1.53	0.00	0.58	3	3	0	3
MGLL	MGLL	4.83	4.83	0.00	0.00	3.85	5.69	0.82	3	3	0	3
SEMA4D	SEMA4D	-0.76	-0.76	-0.00	0.00	-3.10	1.51	2.15	3	3	0	3
UBALD2	UBALD2	4.71	4.71	-0.00	0.00	3.93	5.45	0.61	3	2	2	2
MBD6	MBD6	3.75	3.75	-0.00	0.00	2.89	4.58	0.74	3	3	1	2
FAT2	FAT2	2.49	2.49	0.00	0.00	0.55	4.40	1.85	3	3	0	3
PLA2G4E	PLA2G4E	2.12	2.12	-0.00	0.00	-2.24	6.10	3.92	3	3	0	3
GTF3C4	GTF3C4	2.43	2.43	-0.00	0.00	1.70	3.06	0.59	3	3	1	2
HOXA5	HOXA5	1.06	1.06	0.00	0.00	-0.95	2.77	1.49	3	3	0	3
SLC12A9	SLC12A9	1.94	1.94	-0.00	0.00	1.15	2.62	0.65	3	3	1	2
TRIM2	TRIM2	3.65	3.65	0.00	0.00	2.42	5.01	1.19	3	3	0	3
HDDC3	HDDC3	1.37	1.37	0.00	0.00	0.22	2.56	0.90	3	3	0	3
C19orf54	C19orf54	1.36	1.36	-0.00	0.00	-0.32	2.83	1.27	3	3	0	3
WFDC5	WFDC5	3.90	3.90	-0.00	0.00	-0.13	7.95	3.83	3	3	0	3
CHUK	CHUK	3.57	3.57	0.00	0.00	2.74	4.39	0.73	3	3	0	3
SARS2	SARS2	1.04	1.04	0.00	0.00	0.04	1.78	0.67	3	2	2	2
GGT6	GGT6	3.47	3.47	0.00	0.00	2.54	4.43	0.89	3	3	0	3
CYTH3	CYTH3	3.04	3.04	-0.00	0.00	2.40	3.62	0.57	3	3	0	3
NARF	NARF	3.20	3.20	-0.00	0.00	2.26	4.13	0.85	3	3	0	3
GPT	GPT	-2.70	-2.70	0.00	0.00	-4.63	0.00	1.39	3	3	0	3
METTL27	METTL27	-0.68	-0.68	0.00	0.00	-4.06	1.92	2.35	3	3	0	3
LIAS	LIAS	1.23	1.23	0.00	0.00	0.23	2.06	0.78	3	3	1	2
ZNF213	ZNF213	1.85	1.85	0.00	0.00	1.02	2.52	0.57	3	2	3	1
HSPG2	HSPG2	3.46	3.46	0.00	0.00	2.53	4.59	0.77	3	2	1	3
TNK1	TNK1	2.49	2.49	-0.00	0.00	1.31	3.40	0.83	3	3	0	3
ORAI1	ORAI1	1.38	1.38	0.00	0.00	0.47	2.23	0.80	3	3	0	3
PAQR6	PAQR6	1.20	1.20	-0.00	0.00	0.12	2.15	0.88	3	3	1	2
PLA2R1	PLA2R1	-0.31	-0.31	0.00	0.00	-2.42	1.63	1.90	3	3	0	3
IRAK2	IRAK2	1.64	1.64	-0.00	0.00	0.73	2.66	0.71	3	2	2	2
ADSS2	ADSS2	3.76	3.76	-0.00	0.00	2.94	4.43	0.64	3	3	1	2
GLTP	GLTP	7.46	7.46	-0.00	0.00	5.23	9.86	2.21	3	3	0	3
LOC101930370	LOC101930370	-1.18	-1.18	0.00	0.00	-3.15	0.40	1.50	3	3	0	3
CYB5R4	CYB5R4	2.35	2.35	0.00	0.00	1.31	3.33	0.92	3	3	0	3
ATF6	ATF6	4.27	4.27	0.00	0.00	3.25	5.26	0.93	3	3	0	3
GLG1	GLG1	3.43	3.43	0.00	0.00	2.70	4.05	0.62	3	3	1	2
RUNX2	RUNX2	1.20	1.20	-0.00	0.00	-0.65	3.03	1.59	3	3	0	3
CPT1A	CPT1A	3.28	3.28	0.00	0.00	1.54	4.59	1.21	3	3	0	3
ZDHHC11	ZDHHC11	-0.39	-0.39	0.00	0.00	-2.35	1.32	1.68	3	3	0	3
PAK2	PAK2	4.35	4.35	-0.00	0.00	3.75	4.97	0.54	3	2	2	2
SH3BP1	SH3BP1	3.89	3.89	-0.00	0.00	2.65	5.10	1.07	3	3	0	3
CELF1	CELF1	2.88	2.88	0.00	0.00	1.99	3.48	0.61	3	3	1	2
CHST12	CHST12	-1.63	-1.63	0.00	0.00	-3.17	0.00	1.28	3	3	0	3
POLD3	POLD3	2.10	2.10	0.00	0.00	1.21	3.05	0.84	3	3	0	3
PSME2	PSME2	6.12	6.12	0.00	0.00	5.00	7.22	0.95	3	3	0	3
PSD3	PSD3	2.27	2.27	-0.00	0.00	0.43	4.02	1.62	3	3	0	3
RBM25	RBM25	3.94	3.94	0.00	0.00	3.05	4.80	0.74	3	3	0	3
FCHO1	FCHO1	-1.57	-1.57	-0.00	0.00	-4.98	1.43	2.77	3	3	0	3
RPSAP52	RPSAP52	-3.13	-3.13	0.00	0.00	-5.96	0.00	2.15	3	3	0	3
ARMT1	ARMT1	3.95	3.95	0.00	0.00	2.70	5.21	1.13	3	3	0	3
LIN7B	LIN7B	0.33	0.33	0.00	0.00	-0.92	1.93	1.11	3	3	0	3
FGD1	FGD1	-0.71	-0.71	0.00	0.00	-2.25	0.86	1.37	3	3	0	3
DDX51	DDX51	1.64	1.64	-0.00	0.00	0.91	2.35	0.59	3	2	2	2
GPR35	GPR35	-1.74	-1.74	0.00	0.00	-4.71	0.42	2.14	3	3	0	3
CHD3	CHD3	4.37	4.37	0.00	0.00	3.49	5.12	0.64	3	3	1	2
SLAMF8	SLAMF8	-15.97	-15.97	0.00	0.00	-26.58	0.00	10.61	3	3	0	3
LINC01152	LINC01152	-5.70	-5.70	0.00	0.00	-7.61	0.00	1.69	3	3	0	3
EFHD2	EFHD2	4.07	4.07	-0.00	0.00	3.16	4.90	0.66	3	3	1	2
OBI1	OBI1	2.09	2.09	0.00	0.00	1.29	2.87	0.68	3	2	2	2
LINC02657	LINC02657	3.23	3.23	0.00	0.00	1.18	4.93	1.55	3	3	0	3
COL16A1	COL16A1	2.49	2.49	0.00	0.00	1.24	3.96	1.10	3	3	0	3
NUSAP1	NUSAP1	1.13	1.13	0.00	0.00	0.19	2.34	0.79	3	2	1	3
FAM200A	FAM200A	2.17	2.17	0.00	0.00	1.25	2.95	0.73	3	3	1	2
SPCS3	SPCS3	4.92	4.92	0.00	0.00	3.73	5.95	0.99	3	3	0	3
RAB38	RAB38	4.75	4.75	0.00	0.00	3.47	6.07	1.21	3	3	0	3
ZNNT1	ZNNT1	-0.17	-0.17	0.00	0.00	-1.74	1.27	1.36	3	3	0	3
SLC25A24	SLC25A24	3.71	3.71	-0.00	0.00	3.06	4.41	0.56	3	2	2	2
APOL1	APOL1	2.33	2.33	-0.00	0.00	0.63	3.84	1.47	3	3	0	3
SPA17	SPA17	2.41	2.41	0.00	0.00	1.60	3.17	0.72	3	3	0	3
OS9	OS9	6.18	6.18	-0.00	0.00	5.14	7.17	0.89	3	3	0	3
ACAD8	ACAD8	3.98	3.98	-0.00	0.00	3.07	4.91	0.81	3	3	0	3
C1orf21	C1orf21	0.59	0.59	0.00	0.00	-0.92	2.16	1.31	3	3	0	3
FLJ46875	FLJ46875	-2.47	-2.47	0.00	0.00	-4.15	0.00	1.50	3	3	0	3
AURKB	AURKB	-0.56	-0.56	-0.00	0.00	-2.18	1.13	1.27	3	3	0	3
TTTY14	TTTY14	-0.56	-0.56	0.00	0.00	-1.40	0.04	0.58	3	2	3	1
STX8	STX8	4.53	4.53	-0.00	0.00	3.85	5.27	0.60	3	2	2	2
LCE1E	LCE1E	3.62	3.62	-0.00	0.00	-0.11	7.65	3.65	3	3	0	3
CERS5	CERS5	1.69	1.69	-0.00	0.00	0.94	2.32	0.61	3	3	1	2
GJB2	GJB2	8.42	8.42	0.00	0.00	5.63	11.03	2.50	3	3	0	3
CDKAL1	CDKAL1	1.56	1.56	0.00	0.00	0.86	2.18	0.54	3	2	2	2
ZG16B	ZG16B	2.81	2.81	-0.00	0.00	0.96	4.52	1.61	3	3	0	3
PPP1R3F	PPP1R3F	0.18	0.18	0.00	0.00	-1.14	1.65	1.29	3	3	0	3
SLC35A3	SLC35A3	1.48	1.48	0.00	0.00	0.76	2.28	0.67	3	3	0	3
GGCT	GGCT	6.21	6.21	0.00	0.00	4.06	8.28	1.84	3	3	0	3
TRHDE-AS1	TRHDE-AS1	-2.65	-2.65	0.00	0.00	-5.15	0.00	1.81	3	3	0	3
RALGPS2	RALGPS2	3.48	3.48	-0.00	0.00	2.93	4.16	0.53	3	2	2	2
RRAGC	RRAGC	4.66	4.66	-0.00	0.00	3.97	5.39	0.63	3	3	0	3
COQ10A	COQ10A	0.80	0.80	-0.00	0.00	-0.90	2.34	1.37	3	3	0	3
PPCDC	PPCDC	2.34	2.34	0.00	0.00	1.06	3.48	1.11	3	3	0	3
CSTF3	CSTF3	3.20	3.20	-0.00	0.00	2.13	4.11	0.88	3	3	0	3
ROBO1	ROBO1	1.67	1.67	-0.00	0.00	0.84	2.43	0.64	3	2	2	2
CD151	CD151	6.57	6.57	0.00	0.00	5.44	7.77	0.99	3	3	0	3
RMDN1	RMDN1	2.57	2.57	0.00	0.00	1.80	3.30	0.69	3	3	0	3
IL10RB	IL10RB	4.21	4.21	0.00	0.00	3.38	5.09	0.73	3	3	0	3
CARMIL3	CARMIL3	-3.63	-3.63	-0.00	0.00	-7.07	0.01	2.90	3	3	0	3
SRSF5	SRSF5	7.28	7.28	0.00	0.00	6.64	7.87	0.54	3	3	2	1
LDLRAP1	LDLRAP1	3.35	3.35	0.00	0.00	2.70	3.98	0.52	3	2	2	2
AFAP1L2	AFAP1L2	2.94	2.94	0.00	0.00	1.84	3.96	0.87	3	3	0	3
C22orf39	C22orf39	1.29	1.29	-0.00	0.00	0.54	2.02	0.60	3	2	2	2
SNX1	SNX1	3.89	3.89	0.00	0.00	3.15	4.58	0.65	3	3	0	3
UBE2Q2P2	UBE2Q2P2	-1.10	-1.10	0.00	0.00	-1.89	0.00	0.61	3	3	1	2
LOC645513	LOC645513	1.16	1.16	-0.00	0.00	-0.01	2.36	0.97	3	3	0	3
POLR3D	POLR3D	2.07	2.07	-0.00	0.00	1.15	2.91	0.77	3	3	1	2
TTTY15	TTTY15	-0.01	-0.01	0.00	0.00	-0.75	0.74	0.59	3	2	2	2
KYAT1	KYAT1	-0.38	-0.38	0.00	0.00	-1.85	0.87	1.22	3	3	0	3
C17orf75	C17orf75	1.08	1.08	0.00	0.00	0.16	1.92	0.72	3	3	1	2
TBC1D15	TBC1D15	2.75	2.75	0.00	0.00	1.67	3.72	0.88	3	3	0	3
SNAI1	SNAI1	-3.24	-3.24	0.00	0.00	-6.53	0.00	2.57	3	3	0	3
RBKS	RBKS	0.25	0.25	0.00	0.00	-0.47	0.90	0.56	3	2	2	2
NTN5	NTN5	-2.84	-2.84	-0.00	0.00	-5.30	0.00	1.96	3	3	0	3
FAM110C	FAM110C	2.81	2.81	-0.00	0.00	1.81	3.78	0.82	3	3	1	2
EED	EED	2.65	2.65	-0.00	0.00	1.86	3.42	0.66	3	3	1	2
ZNF613	ZNF613	1.01	1.01	0.00	0.00	0.12	1.81	0.77	3	3	0	3
CDKN2A	CDKN2A	2.16	2.16	0.00	0.00	0.03	4.05	1.72	3	3	0	3
HSBP1	HSBP1	3.06	3.06	0.00	0.00	2.34	3.84	0.62	3	2	2	2
SAMD5	SAMD5	-2.83	-2.83	-0.00	0.00	-6.54	0.30	2.82	3	3	0	3
LOC100506302	LOC100506302	-0.10	-0.10	-0.00	0.00	-0.68	0.54	0.53	3	2	3	1
ATG4A	ATG4A	3.84	3.84	-0.00	0.00	3.24	4.45	0.55	3	3	1	2
ATG16L1	ATG16L1	3.73	3.73	0.00	0.00	2.57	4.78	1.02	3	3	0	3
FBXL2	FBXL2	0.52	0.52	0.00	0.00	-0.90	1.96	1.32	3	3	0	3
PYCR1	PYCR1	-0.01	-0.01	0.00	0.00	-1.64	1.92	1.54	3	3	0	3
