ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
PARN	2.48613	2.48613	2.48613	2.48613	3.73216	3.73216	3.73216	3.74439	3.19439166666667	0.545509854888578	3.19439166666667	3	0.549825783972125	2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.64	2.64	2.64	2.64	2.64	2.64	2.64	2.64	2.64	2.64	3.19	3.71	3.71	3.71	3.71	3.71	3.71	3.71	3.71	3.71	3.73	3.73	3.73	3.73	3.73	3.73	3.73	3.73	3.73	3.73	3.74	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAZAP2	5.13897	5.13897	5.13897	5.13897	6.5177	6.5177	6.5177	6.5183	5.85442333333333	0.623380758142409	5.85442333333333	3	0.344773519163763	5.14	5.14	5.14	5.14	5.14	5.14	5.14	5.14	5.14	5.14	5.17	5.17	5.17	5.17	5.17	5.17	5.17	5.17	5.17	5.17	5.85	6.38	6.38	6.38	6.38	6.38	6.38	6.38	6.38	6.38	6.52	6.52	6.52	6.52	6.52	6.52	6.52	6.52	6.52	6.52	6.52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOLD1	-2.37849	-2.37849	-2.37849	-2.37849	5.41092	5.41092	5.41092	5.6555	1.63974666666667	3.83677210103609	1.63974666666667	3	0.00365853658536585	-2.38	-2.38	-2.38	-2.38	-2.38	-2.38	-2.38	-2.38	-2.38	-2.38	-2.11	-2.11	-2.11	-2.11	-2.11	-2.11	-2.11	-2.11	-2.11	-2.11	1.64	5.36	5.36	5.36	5.36	5.36	5.36	5.36	5.36	5.36	5.41	5.41	5.41	5.41	5.41	5.41	5.41	5.41	5.41	5.41	5.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF813	-0.397838	-0.397838	-0.397838	-0.397838	1.16597	1.16597	1.16597	1.46911	0.563871786666667	0.718189768591944	0.563871786666667	3	0.701045296167247	-0.40	-0.40	-0.40	-0.40	-0.40	-0.40	-0.40	-0.40	-0.40	-0.40	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	0.56	1.15	1.15	1.15	1.15	1.15	1.15	1.15	1.15	1.15	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAK2	3.74771	3.74771	3.74771	3.74771	4.94207	4.94207	4.94207	4.96585	4.35450166666667	0.54473919810054	4.35450166666667	3	0.431707317073171	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	3.75	4.35	4.77	4.77	4.77	4.77	4.77	4.77	4.77	4.77	4.77	4.94	4.94	4.94	4.94	4.94	4.94	4.94	4.94	4.94	4.94	4.97	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKG1-AS1	-5.18974	-5.18974	-5.18974	-5.18974	-0.280449	-0.280449	-0.280449	-0.0126776	-2.34745343333333	2.06645451707218	-2.34745343333333	3	0.703484320557491	-5.19	-5.19	-5.19	-5.19	-5.19	-5.19	-5.19	-5.19	-5.19	-5.19	-4.17	-4.17	-4.17	-4.17	-4.17	-4.17	-4.17	-4.17	-4.17	-4.17	-2.35	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRRM1	2.56211	2.56211	2.56211	2.56211	4.46501	4.46501	4.46501	4.57382	3.67056833333333	0.830950295974769	3.67056833333333	3	0.61184668989547	2.56	2.56	2.56	2.56	2.56	2.56	2.56	2.56	2.56	2.56	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87	3.67	4.41	4.41	4.41	4.41	4.41	4.41	4.41	4.41	4.41	4.47	4.47	4.47	4.47	4.47	4.47	4.47	4.47	4.47	4.47	4.57	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASGRF1	-6.22428	-6.22428	-6.22428	-6.22428	-1.93023	-1.93023	-1.93023	-1.80531	-3.93356	1.98579810383634	-3.93356	3	0.134494773519164	-6.22	-6.22	-6.22	-6.22	-6.22	-6.22	-6.22	-6.22	-6.22	-6.22	-5.88	-5.88	-5.88	-5.88	-5.88	-5.88	-5.88	-5.88	-5.88	-5.88	-3.93	-2.14	-2.14	-2.14	-2.14	-2.14	-2.14	-2.14	-2.14	-2.14	-1.93	-1.93	-1.93	-1.93	-1.93	-1.93	-1.93	-1.93	-1.93	-1.93	-1.81	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD36C	-2.77957	-2.77957	-2.77957	-2.77957	1.33235	1.33235	1.33235	1.72356	-0.536768333333333	1.95482261636375	-0.536768333333333	3	0.197909407665505	-2.78	-2.78	-2.78	-2.78	-2.78	-2.78	-2.78	-2.78	-2.78	-2.78	-2.41	-2.41	-2.41	-2.41	-2.41	-2.41	-2.41	-2.41	-2.41	-2.41	-0.54	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.33	1.33	1.33	1.33	1.33	1.33	1.33	1.33	1.33	1.33	1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARTN	0.0250559	0.0250559	0.0250559	0.0250559	3.17552	3.17552	3.17552	3.31688	1.71262515	1.40469694292201	1.71262515	3	0.492508710801394	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.71	2.79	2.79	2.79	2.79	2.79	2.79	2.79	2.79	2.79	3.18	3.18	3.18	3.18	3.18	3.18	3.18	3.18	3.18	3.18	3.32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGPD1	-2.3235	-2.3235	-2.3235	-2.3235	-0.957806	-0.957806	-0.957806	-0.894837	-1.5940555	0.624268221710227	-1.5940555	3	0.235540069686411	-2.32	-2.32	-2.32	-2.32	-2.32	-2.32	-2.32	-2.32	-2.32	-2.32	-2.20	-2.20	-2.20	-2.20	-2.20	-2.20	-2.20	-2.20	-2.20	-2.20	-1.59	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-0.96	-0.96	-0.96	-0.96	-0.96	-0.96	-0.96	-0.96	-0.96	-0.96	-0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFAP1	1.00822	1.00822	1.00822	1.00822	2.8709	2.8709	2.8709	2.95698	1.99975	0.898250000352537	1.99975	3	0.0494773519163763	1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.10	1.10	1.10	1.10	1.10	1.10	1.10	1.10	1.10	1.10	2.00	2.86	2.86	2.86	2.86	2.86	2.86	2.86	2.86	2.86	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.96	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN15	-1.07829	-1.07829	-1.07829	-1.07829	2.29044	2.29044	2.29044	2.42818	0.771026	1.53800135262186	0.771026	3	0.215853658536585	-1.08	-1.08	-1.08	-1.08	-1.08	-1.08	-1.08	-1.08	-1.08	-1.08	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	0.77	2.17	2.17	2.17	2.17	2.17	2.17	2.17	2.17	2.17	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIGYF1	2.10079	2.10079	2.10079	2.10079	3.88751	3.88751	3.88751	4.14476	3.11553166666667	0.80344272804427	3.11553166666667	3	0.827700348432056	2.10	2.10	2.10	2.10	2.10	2.10	2.10	2.10	2.10	2.10	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	3.12	3.64	3.64	3.64	3.64	3.64	3.64	3.64	3.64	3.64	3.89	3.89	3.89	3.89	3.89	3.89	3.89	3.89	3.89	3.89	4.14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD35	-2.48432	-2.48432	-2.48432	-2.48432	3.96003	3.96003	3.96003	3.97371	0.947566666666667	2.95632273844082	0.947566666666667	3	0.090418118466899	-2.48	-2.48	-2.48	-2.48	-2.48	-2.48	-2.48	-2.48	-2.48	-2.48	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	0.95	3.74	3.74	3.74	3.74	3.74	3.74	3.74	3.74	3.74	3.96	3.96	3.96	3.96	3.96	3.96	3.96	3.96	3.96	3.96	3.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLRT2	-1.97044	-1.97044	-1.97044	-1.97044	0.320434	0.320434	0.320434	0.669647	-0.800741916666667	1.17055111909086	-0.800741916666667	3	0.315505226480836	-1.97	-1.97	-1.97	-1.97	-1.97	-1.97	-1.97	-1.97	-1.97	-1.97	-1.96	-1.96	-1.96	-1.96	-1.96	-1.96	-1.96	-1.96	-1.96	-1.96	-0.80	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FEM1A	2.01177	2.01177	2.01177	2.01177	3.12329	3.12329	3.12329	3.16208	2.58092666666667	0.536206942907512	2.58092666666667	3	0.0313588850174216	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.58	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.12	3.12	3.12	3.12	3.12	3.12	3.12	3.12	3.12	3.12	3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	-1.88669	-1.88669	-1.88669	-1.88669	0.995146	0.995146	0.995146	1.46868	-0.229039	1.38683502304047	-0.229039	3	0.447038327526132	-1.89	-1.89	-1.89	-1.89	-1.89	-1.89	-1.89	-1.89	-1.89	-1.89	-1.61	-1.61	-1.61	-1.61	-1.61	-1.61	-1.61	-1.61	-1.61	-1.61	-0.23	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.47	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBN2	0.75997	0.75997	0.75997	0.75997	2.38064	2.38064	2.38064	2.40416	1.61691433333333	0.696275979340967	1.61691433333333	3	0.635191637630662	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	1.62	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.38	2.38	2.38	2.38	2.38	2.38	2.38	2.38	2.38	2.38	2.40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A9	1.89623	1.89623	1.89623	1.89623	3.21371	3.21371	3.21371	3.35389	2.621125	0.630327091007784	2.621125	3	0.233101045296167	1.90	1.90	1.90	1.90	1.90	1.90	1.90	1.90	1.90	1.90	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.62	3.17	3.17	3.17	3.17	3.17	3.17	3.17	3.17	3.17	3.21	3.21	3.21	3.21	3.21	3.21	3.21	3.21	3.21	3.21	3.35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RYBP	3.14723	3.14723	3.14723	3.14723	5.26098	5.26098	5.26098	5.32999	4.26381	0.981993303660129	4.26381	3	0.178397212543554	3.15	3.15	3.15	3.15	3.15	3.15	3.15	3.15	3.15	3.15	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	4.26	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.33	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM1	-4.29506	-4.29506	-4.29506	-4.29506	-0.432857	-0.432857	-0.432857	-0.254259	-2.0770155	1.73944012739528	-2.0770155	3	0.871080139372822	-4.30	-4.30	-4.30	-4.30	-4.30	-4.30	-4.30	-4.30	-4.30	-4.30	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-2.08	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATXN7	1.51874	1.51874	1.51874	1.51874	2.61583	2.61583	2.61583	2.908	2.13945	0.554948752048332	2.13945	3	0.762369337979094	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	2.14	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.62	2.62	2.62	2.62	2.62	2.62	2.62	2.62	2.62	2.62	2.91	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM5	-3.97166	-3.97166	-3.97166	-3.97166	-2.30415	-2.30415	-2.30415	-2.09925	-3.12983833333333	0.758708834565157	-3.12983833333333	3	0.992508710801394	-3.97	-3.97	-3.97	-3.97	-3.97	-3.97	-3.97	-3.97	-3.97	-3.97	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.13	-2.83	-2.83	-2.83	-2.83	-2.83	-2.83	-2.83	-2.83	-2.83	-2.30	-2.30	-2.30	-2.30	-2.30	-2.30	-2.30	-2.30	-2.30	-2.30	-2.10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCA5	-1.01724	-1.01724	-1.01724	-1.01724	1.82635	1.82635	1.82635	2.14273	0.439130833333333	1.43877588612987	0.439130833333333	3	0.141637630662021	-1.02	-1.02	-1.02	-1.02	-1.02	-1.02	-1.02	-1.02	-1.02	-1.02	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	0.44	1.64	1.64	1.64	1.64	1.64	1.64	1.64	1.64	1.64	1.83	1.83	1.83	1.83	1.83	1.83	1.83	1.83	1.83	1.83	2.14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
