AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
ENSG00000160223	ICOSLG	6.21	6.29	0.08	0.0	5.41	7.13	0.58	5	3	6	3
ENSG00000105993	DNAJB6	11.73	11.66	-0.06	-0.12	11.35	12.07	0.22	8	0	12	0
ENSG00000164692	COL1A2	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000019582	CD74	11.65	11.6	-0.05	-0.14	11.03	12.35	0.37	7	1	9	2
ENSG00000187554	TLR5	5.01	4.77	-0.24	-0.22	4.32	5.94	0.49	9	1	6	5
ENSG00000075624	ACTB	14.49	14.12	-0.37	-0.22	13.13	15.4	0.69	9	3	3	6
ENSG00000168542	COL3A1	5.21	4.99	-0.22	-0.12	4.32	6.41	0.73	8	2	5	5
ENSG00000156127	BATF	7.42	7.21	-0.2	0.0	6.48	8.71	0.64	8	2	5	5
ENSG00000165030	NFIL3	9.05	9.58	0.53	0.2	8.15	10.69	0.68	2	8	2	2
ENSG00000169508	GPR183	9.55	9.46	-0.09	0.0	8.36	10.25	0.63	7	4	5	3
ENSG00000225921	NOL7	9.36	9.49	0.13	0.22	9.03	9.9	0.27	3	1	11	0
ENSG00000168883	USP39	8.64	8.62	-0.02	0.0	8.4	8.82	0.15	7	0	12	0
ENSG00000152104	PTPN14	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000136869	TLR4	5.37	4.9	-0.47	0.0	4.32	7.03	0.87	9	2	1	9
ENSG00000111799	COL12A1	4.48	4.35	-0.14	0.0	4.32	4.65	0.09	11	0	12	0
ENSG00000258227	CLEC5A	7.72	7.56	-0.16	0.0	6.22	9.77	1.1	7	2	4	6
ENSG00000073756	PTGS2	5.84	5.32	-0.52	-0.22	4.32	7.8	1.06	9	2	3	7
ENSG00000170166	HOXD4	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000198821	CD247	10.55	10.64	0.09	0.0	10.11	11.29	0.3	4	1	11	0
ENSG00000173369	C1QB	5.25	5.25	0.0	0.0	4.32	6.63	0.84	6	5	2	5
ENSG00000197272	IL27	5.29	4.66	-0.63	-0.27	4.32	6.05	0.5	11	1	3	8
ENSG00000144802	NFKBIZ	10.0	9.75	-0.25	-0.12	8.33	11.29	0.83	8	2	5	5
ENSG00000163719	MTMR14	8.48	8.44	-0.05	0.0	7.96	8.84	0.3	7	0	11	1
ENSG00000019169	MARCO	4.67	4.44	-0.23	0.0	4.32	5.29	0.28	10	1	11	0
ENSG00000088827	SIGLEC1	5.78	5.16	-0.63	-0.3	4.32	6.98	0.83	10	2	3	7
ENSG00000161638	ITGA5	10.02	10.02	0.0	0.0	9.28	11.41	0.62	6	2	6	4
ENSG00000102794	ACOD1	5.88	5.46	-0.42	-0.12	4.32	8.51	1.33	8	4	1	7
ENSG00000156140	ADAMTS3	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000196371	FUT4	6.92	6.81	-0.11	-0.11	6.37	7.24	0.23	9	0	11	1
ENSG00000153208	MERTK	5.98	5.19	-0.79	0.0	4.32	7.91	1.4	9	3	0	9
ENSG00000171051	FPR1	4.81	4.4	-0.4	0.0	4.32	5.29	0.27	11	0	12	0
ENSG00000167207	NOD2	6.26	6.21	-0.05	0.0	5.55	7.03	0.37	7	1	10	1
ENSG00000169429	CXCL8	13.78	13.15	-0.63	-0.22	11.83	15.08	1.2	9	3	1	8
ENSG00000185291	IL3RA	6.52	6.4	-0.12	0.0	4.32	7.75	0.91	7	4	4	4
ENSG00000108702	CCL1	8.07	7.63	-0.44	-0.14	4.32	11.31	2.85	7	5	1	6
ENSG00000137872	SEMA6D	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000163661	PTX3	4.74	4.53	-0.21	0.0	4.32	5.52	0.39	9	1	11	0
ENSG00000163739	CXCL1	8.1	7.02	-1.08	-0.11	4.32	11.08	2.03	9	3	0	9
ENSG00000110944	IL23A	6.55	6.21	-0.35	-0.12	4.32	8.59	1.22	8	3	3	6
ENSG00000173198	CYSLTR1	7.42	7.17	-0.24	-0.11	6.61	8.11	0.48	9	2	6	4
ENSG00000175130	MARCKSL1	8.07	7.79	-0.28	0.0	6.36	9.54	0.91	8	3	3	6
ENSG00000168811	IL12A	5.3	5.11	-0.19	0.0	4.32	6.53	0.63	8	2	6	4
ENSG00000112715	VEGFA	7.84	8.38	0.54	0.12	5.43	10.76	1.69	4	7	2	3
ENSG00000183580	FBXL7	4.73	4.54	-0.19	-0.11	4.32	5.29	0.34	9	1	11	0
ENSG00000107485	GATA3	9.66	9.44	-0.21	-0.33	8.56	10.18	0.46	9	1	8	3
ENSG00000181222	POLR2A	9.52	9.35	-0.17	-0.22	8.92	10.11	0.35	9	1	8	3
ENSG00000095970	TREM2	5.79	4.95	-0.84	-0.2	4.32	7.21	1.0	10	2	1	9
ENSG00000179218	CALR	12.74	12.46	-0.29	-0.33	11.77	13.35	0.57	9	3	4	5
ENSG00000126821	SGPP1	8.54	8.51	-0.03	0.0	8.24	8.85	0.2	7	0	12	0
ENSG00000140030	GPR65	8.06	8.4	0.34	0.2	7.24	9.04	0.46	2	5	6	1
ENSG00000275410	HNF1B	5.58	5.01	-0.57	-0.4	4.32	6.5	0.74	10	2	3	7
ENSG00000179242	CDH4	4.75	4.61	-0.14	0.0	4.32	5.71	0.44	8	1	11	0
ENSG00000145839	IL9	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000145736	GTF2H2	9.23	9.37	0.14	0.0	8.43	10.3	0.48	4	2	9	1
ENSG00000139626	ITGB7	9.28	9.07	-0.2	-0.12	8.07	10.34	0.66	8	2	6	4
ENSG00000115963	RND3	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000184584	TMEM173	7.24	7.29	0.05	0.0	6.77	7.8	0.32	5	1	11	0
ENSG00000019991	HGF	4.81	4.4	-0.4	0.0	4.32	5.29	0.27	11	0	12	0
ENSG00000060718	COL11A1	5.05	4.95	-0.09	0.0	4.32	6.23	0.63	7	2	6	4
ENSG00000134259	NGF	4.4	4.33	-0.06	0.0	4.32	4.47	0.04	11	0	12	0
ENSG00000166888	STAT6	9.91	9.8	-0.11	0.0	9.19	10.32	0.35	8	0	10	2
ENSG00000197696	NMB	6.25	6.33	0.08	0.14	5.27	7.26	0.56	5	3	7	2
ENSG00000138378	STAT4	11.42	11.34	-0.08	-0.11	11.12	11.74	0.16	9	0	12	0
ENSG00000156427	FGF18	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000163638	ADAMTS9	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000023330	ALAS1	6.25	6.2	-0.05	0.0	5.72	6.9	0.34	7	1	10	1
ENSG00000101096	NFATC2	10.88	10.84	-0.05	0.0	10.42	11.45	0.31	7	1	11	0
ENSG00000161921	CXCL16	6.97	7.05	0.08	0.12	6.46	7.66	0.3	4	1	10	1
ENSG00000127324	TSPAN8	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000095794	CREM	9.36	9.53	0.16	0.0	6.82	10.85	1.14	5	5	3	4
ENSG00000262406	MMP12	4.7	4.45	-0.25	0.0	4.32	5.33	0.3	10	1	11	0
ENSG00000105501	SIGLEC5	4.74	4.74	-0.0	0.0	4.32	5.29	0.32	6	1	11	0
ENSG00000137331	IER3	8.04	7.91	-0.13	-0.12	7.24	8.91	0.46	8	1	8	3
ENSG00000182578	CSF1R	4.86	4.5	-0.36	0.0	4.32	5.52	0.4	10	1	1	10
ENSG00000108840	HDAC5	7.02	7.47	0.45	0.0	5.77	8.3	0.82	3	9	0	3
ENSG00000131747	TOP2A	6.9	6.65	-0.25	0.0	4.32	9.24	1.6	7	5	1	6
ENSG00000134061	CD180	5.9	5.75	-0.15	0.0	4.32	7.82	1.03	7	3	3	6
ENSG00000150782	IL18	5.9	5.96	0.06	0.14	5.2	6.75	0.45	5	3	8	1
ENSG00000186431	FCAR	5.18	5.33	0.15	0.0	4.32	6.23	0.49	4	3	8	1
ENSG00000187608	ISG15	8.74	8.33	-0.41	-0.12	6.58	10.82	1.31	8	3	2	7
ENSG00000011028	MRC2	5.39	4.92	-0.47	0.0	4.32	6.71	0.85	9	3	0	9
ENSG00000197461	PDGFA	5.03	4.53	-0.5	-0.09	4.32	5.64	0.37	11	1	1	10
ENSG00000112592	TBP	8.79	8.83	0.03	0.0	8.36	9.06	0.22	5	0	12	0
ENSG00000239732	TLR9	4.99	4.9	-0.08	0.0	4.32	6.26	0.58	7	1	7	4
ENSG00000012779	ALOX5	6.72	6.39	-0.33	0.0	4.69	8.45	1.06	8	3	2	7
ENSG00000115008	IL1A	6.86	6.62	-0.24	0.0	4.32	9.42	1.61	7	4	2	6
ENSG00000184371	CSF1	7.23	7.23	-0.0	0.0	5.4	8.89	1.1	6	5	1	6
ENSG00000163848	ZNF148	9.38	9.38	0.0	0.0	9.17	9.69	0.16	6	0	12	0
ENSG00000135392	DNAJC14	6.82	6.82	-0.0	0.0	6.44	7.25	0.21	6	0	12	0
ENSG00000171791	BCL2	8.44	8.58	0.14	0.14	6.92	10.54	1.01	5	5	4	3
ENSG00000011422	PLAUR	6.65	6.65	0.0	0.0	6.01	7.51	0.38	6	1	10	1
ENSG00000168329	CX3CR1	10.26	10.17	-0.09	0.0	9.18	11.08	0.6	7	3	6	3
ENSG00000091181	IL5RA	4.6	4.41	-0.18	0.0	4.32	5.09	0.22	10	0	12	0
ENSG00000165682	CLEC1B	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000189420	ZFP92	5.99	5.92	-0.07	-0.14	5.18	6.87	0.52	7	2	6	4
ENSG00000121594	CD80	5.92	6.66	0.73	0.22	4.32	8.46	1.44	3	9	0	3
ENSG00000169504	CLIC4	7.37	7.6	0.22	0.12	6.42	9.02	0.74	4	6	2	4
ENSG00000095303	PTGS1	5.28	4.73	-0.56	-0.1	4.32	6.26	0.66	10	2	1	9
ENSG00000136689	IL1RN	5.41	5.54	0.13	0.0	4.32	7.14	0.88	5	6	3	3
ENSG00000081041	CXCL2	8.08	7.59	-0.48	-0.22	5.83	9.33	1.0	9	3	2	7
ENSG00000282608	ADORA3	5.42	4.88	-0.54	-0.3	4.32	6.29	0.65	10	2	2	8
ENSG00000138316	ADAMTS14	4.62	4.42	-0.2	0.0	4.32	5.01	0.23	10	0	12	0
ENSG00000150630	VEGFC	4.86	4.6	-0.26	0.0	4.32	5.44	0.45	9	2	2	8
ENSG00000105514	RAB3D	6.6	6.37	-0.23	-0.12	5.43	7.81	0.74	8	3	4	5
ENSG00000157873	TNFRSF14	6.55	6.55	0.0	0.0	6.15	7.11	0.29	6	1	11	0
ENSG00000132170	PPARG	5.29	6.1	0.81	0.27	4.32	6.61	0.57	1	11	0	1
ENSG00000006327	TNFRSF12A	5.08	5.03	-0.05	0.0	4.32	5.86	0.39	7	1	10	1
ENSG00000133619	KRBA1	4.6	4.38	-0.22	-0.09	4.32	4.86	0.15	11	0	12	0
ENSG00000196652	ZKSCAN5	6.22	6.22	-0.0	0.0	5.87	6.58	0.19	6	0	12	0
ENSG00000099860	GADD45B	9.72	10.04	0.33	0.22	8.88	10.92	0.65	3	5	5	2
ENSG00000102970	CCL17	4.65	4.43	-0.22	0.0	4.32	5.16	0.26	10	1	11	0
ENSG00000196262	PPIA	13.34	13.28	-0.05	0.0	12.62	13.86	0.37	7	1	9	2
ENSG00000231925	TAPBP	10.98	10.86	-0.12	-0.12	10.43	11.58	0.39	8	2	9	1
ENSG00000172156	CCL11	4.9	4.71	-0.19	-0.33	4.32	5.67	0.41	9	1	6	5
ENSG00000164219	PGGT1B	8.62	8.59	-0.03	0.0	8.33	9.02	0.2	7	0	12	0
ENSG00000163235	TGFA	5.93	6.05	0.12	0.0	5.31	6.55	0.38	4	2	8	2
ENSG00000169919	GUSB	9.32	9.35	0.03	0.0	9.05	9.71	0.21	5	0	12	0
ENSG00000188379	IFNA2	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000015285	WAS	9.39	9.27	-0.12	-0.11	8.84	9.78	0.26	9	0	10	2
ENSG00000105639	JAK3	8.69	8.51	-0.18	-0.12	7.82	9.64	0.58	8	2	5	5
ENSG00000213903	LTB4R	6.58	6.64	0.07	0.14	6.01	7.43	0.44	5	2	9	1
ENSG00000173391	OLR1	5.63	5.45	-0.17	0.0	4.32	7.11	1.1	7	4	2	6
ENSG00000108700	CCL8	6.43	6.19	-0.24	0.0	4.32	9.09	1.59	7	4	2	6
ENSG00000165168	CYBB	8.89	8.41	-0.48	0.0	6.74	11.0	1.42	8	4	0	8
ENSG00000181374	CCL13	4.7	4.47	-0.23	-0.2	4.32	5.09	0.26	10	0	12	0
ENSG00000174837	ADGRE1	4.79	4.42	-0.37	-0.09	4.32	5.23	0.26	11	0	12	0
ENSG00000204209	DAXX	9.47	9.3	-0.18	-0.2	8.81	9.84	0.24	10	0	11	1
ENSG00000118523	CTGF	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000144233	AMMECR1L	8.09	8.09	-0.0	0.0	7.86	8.38	0.19	6	0	12	0
ENSG00000028116	VRK2	7.96	7.87	-0.09	-0.12	7.38	8.46	0.3	8	0	11	1
ENSG00000081237	PTPRC	11.21	11.21	-0.0	0.0	10.76	11.68	0.28	6	0	12	0
ENSG00000185022	MAFF	7.34	7.42	0.08	0.0	6.42	8.17	0.53	5	2	9	1
ENSG00000128604	IRF5	6.78	7.0	0.22	0.22	6.29	7.79	0.45	3	2	10	0
ENSG00000131203	IDO1	9.24	9.0	-0.24	-0.14	6.61	11.53	1.59	7	4	2	6
ENSG00000130787	HIP1R	7.25	7.13	-0.12	0.0	6.38	7.88	0.42	8	2	8	2
ENSG00000102096	PIM2	9.4	9.83	0.43	0.11	8.2	11.34	0.86	3	8	1	3
ENSG00000102245	CD40LG	6.74	6.87	0.12	0.0	5.71	8.75	0.89	5	3	4	5
ENSG00000111144	LTA4H	9.42	9.63	0.21	0.22	8.88	10.37	0.42	3	3	7	2
ENSG00000167081	PBX3	6.02	6.08	0.07	0.14	5.22	6.94	0.48	5	2	9	1
ENSG00000169397	RNASE3	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000129566	TEP1	7.67	7.47	-0.2	-0.3	7.11	8.01	0.26	10	0	10	2
ENSG00000122223	CD244	7.44	7.51	0.06	0.14	7.0	8.18	0.41	5	3	9	0
ENSG00000007952	NOX1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000115414	FN1	6.68	5.16	-1.52	0.0	4.32	8.98	1.72	10	2	0	10
ENSG00000161533	ACOX1	8.08	8.01	-0.07	-0.12	7.64	8.47	0.22	8	0	12	0
ENSG00000176105	YES1	10.37	10.06	-0.31	-0.22	9.35	11.37	0.61	9	2	4	6
ENSG00000153234	NR4A2	8.17	8.17	0.0	0.0	5.27	10.57	1.39	6	5	3	4
ENSG00000107798	LIPA	9.9	9.56	-0.33	0.0	8.62	11.92	1.01	8	4	0	8
ENSG00000120833	SOCS2	7.76	7.76	0.0	0.0	4.32	12.18	2.08	6	5	2	5
