AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
STK17A	STK17A	11.79	11.68	-0.12	0.00	11.02	12.32	0.37	8	1	10	1
ITGAM	ITGAM	8.40	8.67	0.28	0.33	7.29	9.42	0.59	3	5	6	1
VEGFC	VEGFC	4.86	4.60	-0.26	0.00	4.32	5.44	0.45	9	2	2	8
CD274	CD274	7.56	7.30	-0.26	0.00	6.00	8.70	0.81	8	3	2	7
NOX4	NOX4	4.56	4.36	-0.20	0.00	4.32	4.79	0.13	11	0	12	0
MYC	MYC	8.05	8.39	0.34	0.11	6.85	9.90	0.74	3	7	3	2
CD40LG	CD40LG	6.74	6.87	0.12	0.00	5.71	8.75	0.89	5	3	4	5
FPR2	FPR2	4.52	4.35	-0.16	0.00	4.32	4.72	0.11	11	0	12	0
ERG	ERG	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
IER3	IER3	8.04	7.91	-0.13	-0.12	7.24	8.91	0.46	8	1	8	3
CX3CR1	CX3CR1	10.26	10.17	-0.09	0.00	9.18	11.08	0.60	7	3	6	3
CD99	CD99	9.86	9.83	-0.03	0.00	9.40	10.17	0.20	7	0	12	0
TGFA	TGFA	5.93	6.05	0.12	0.00	5.31	6.55	0.38	4	2	8	2
TUBA1A	TUBA1A	4.42	4.34	-0.09	0.00	4.32	4.53	0.06	11	0	12	0
PROS1	PROS1	5.85	5.76	-0.10	-0.14	4.57	7.09	0.70	7	2	8	2
NOD1	NOD1	7.31	7.31	0.00	0.00	6.69	7.86	0.31	6	1	10	1
BCL2	BCL2	8.44	8.58	0.14	0.14	6.92	10.54	1.01	5	5	4	3
NFKBIZ	NFKBIZ	10.00	9.75	-0.25	-0.12	8.33	11.29	0.83	8	2	5	5
FPR1	FPR1	4.81	4.40	-0.40	0.00	4.32	5.29	0.27	11	0	12	0
RHOJ	RHOJ	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
MALT1	MALT1	9.79	9.71	-0.08	-0.11	9.48	10.05	0.16	9	0	12	0
IL23A	IL23A	6.55	6.21	-0.35	-0.12	4.32	8.59	1.22	8	3	3	6
CXCL1	CXCL1	8.10	7.02	-1.08	-0.11	4.32	11.08	2.03	9	3	0	9
GRN	GRN	8.44	8.17	-0.27	0.00	7.23	9.74	0.82	8	3	2	7
IL1RN	IL1RN	5.41	5.54	0.13	0.00	4.32	7.14	0.88	5	6	3	3
TNFAIP3	TNFAIP3	12.71	12.71	0.00	0.00	11.98	13.53	0.53	6	4	4	4
ID1	ID1	6.21	5.36	-0.85	-0.30	4.32	8.23	1.14	10	2	2	8
ID3	ID3	5.19	4.87	-0.31	-0.22	4.32	6.16	0.62	9	2	5	5
HIF1A	HIF1A	11.87	11.71	-0.16	-0.25	10.55	12.76	0.57	8	1	8	3
TNFSF10	TNFSF10	10.76	10.18	-0.58	-0.11	8.72	12.33	1.13	9	3	1	8
NR2F6	NR2F6	6.03	6.07	0.04	0.00	5.48	6.45	0.30	5	0	11	1
TRAF1	TRAF1	10.29	10.80	0.50	0.00	9.07	12.19	0.93	3	9	0	3
NLRP3	NLRP3	5.54	5.85	0.31	0.22	4.32	6.69	0.65	3	6	5	1
TRAFD1	TRAFD1	10.12	9.74	-0.38	-0.11	9.06	11.17	0.68	9	3	1	8
PIK3CG	PIK3CG	10.71	10.66	-0.05	0.00	10.21	11.58	0.38	7	1	10	1
HIP1R	HIP1R	7.25	7.13	-0.12	0.00	6.38	7.88	0.42	8	2	8	2
ERCC3	ERCC3	7.38	7.44	0.06	0.33	7.17	7.60	0.13	3	0	12	0
CLC	CLC	5.39	5.02	-0.37	-0.40	4.32	6.36	0.53	10	1	6	5
MAP2K4	MAP2K4	8.32	8.32	0.00	0.00	8.02	8.68	0.21	6	0	12	0
MAPK13	MAPK13	7.66	7.81	0.15	0.12	6.90	8.50	0.48	4	3	8	1
CDH5	CDH5	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
SQSTM1	SQSTM1	11.12	11.12	-0.00	0.00	10.83	11.50	0.20	6	0	12	0
CCL8	CCL8	6.43	6.19	-0.24	0.00	4.32	9.09	1.59	7	4	2	6
IL1A	IL1A	6.86	6.62	-0.24	0.00	4.32	9.42	1.61	7	4	2	6
CCL3	CCL3	10.88	11.11	0.24	0.00	8.52	13.71	1.60	5	6	2	4
CCR3	CCR3	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
CCL2	CCL2	10.03	9.84	-0.19	0.00	6.94	11.81	1.37	7	4	3	5
ADAM8	ADAM8	9.32	9.20	-0.11	-0.12	8.66	9.85	0.37	8	1	9	2
CXCL8	CXCL8	13.78	13.15	-0.63	-0.22	11.83	15.08	1.20	9	3	1	8
TMUB2	TMUB2	7.15	7.06	-0.08	0.00	6.74	7.70	0.27	8	1	11	0
COL1A2	COL1A2	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
GPR183	GPR183	9.55	9.46	-0.09	0.00	8.36	10.25	0.63	7	4	5	3
SKI	SKI	9.90	9.71	-0.18	0.00	8.68	11.17	0.64	8	2	7	3
DNAJC14	DNAJC14	6.82	6.82	-0.00	0.00	6.44	7.25	0.21	6	0	12	0
COL14A1	COL14A1	5.04	4.61	-0.43	-0.20	4.32	5.94	0.51	10	1	3	8
ADAMTS1	ADAMTS1	6.85	6.98	0.12	0.00	5.50	8.50	0.88	5	5	4	3
ERCC_00144.1	ERCC_00144.1	3.73	3.73	-0.00	0.00	3.17	4.09	0.24	6	0	11	1
ENPP2	ENPP2	4.82	4.41	-0.42	0.00	4.32	5.32	0.28	11	0	12	0
ITGB2	ITGB2	10.39	10.46	0.07	0.00	9.34	11.41	0.50	5	2	9	1
LRP6	LRP6	4.66	4.55	-0.11	0.00	4.32	5.16	0.33	8	0	12	0
IL10RA	IL10RA	10.85	10.71	-0.14	0.00	10.20	11.40	0.42	8	2	7	3
PLAUR	PLAUR	6.65	6.65	0.00	0.00	6.01	7.51	0.38	6	1	10	1
ADAMTS4	ADAMTS4	5.51	4.98	-0.53	-0.30	4.32	6.47	0.67	10	2	3	7
ZNRF2	ZNRF2	10.09	10.00	-0.08	-0.12	9.68	10.40	0.26	8	0	12	0
HRAS	HRAS	6.87	6.91	0.04	0.14	6.33	7.36	0.30	5	0	11	1
TLR2	TLR2	7.62	7.53	-0.09	0.00	6.21	8.62	0.64	7	2	8	2
PTAFR	PTAFR	5.96	6.08	0.12	0.00	4.85	7.42	0.81	5	4	4	4
ID2	ID2	10.72	10.65	-0.07	0.00	9.97	11.39	0.45	7	2	8	2
ITGB7	ITGB7	9.28	9.07	-0.20	-0.12	8.07	10.34	0.66	8	2	6	4
KIF20A	KIF20A	4.88	4.52	-0.36	-0.10	4.32	5.72	0.42	10	1	2	9
IL15RA	IL15RA	5.12	4.90	-0.21	-0.12	4.32	5.97	0.64	8	2	4	6
EIF4EBP2	EIF4EBP2	9.10	9.22	0.12	0.22	8.70	9.68	0.25	3	1	11	0
IRF5	IRF5	6.78	7.00	0.22	0.22	6.29	7.79	0.45	3	2	10	0
FASN	FASN	6.06	6.74	0.68	0.20	4.32	7.88	0.90	2	9	2	1
CX3CL1	CX3CL1	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
JAG1	JAG1	5.21	5.21	-0.00	0.00	4.32	6.21	0.63	6	4	5	3
TNFRSF14	TNFRSF14	6.55	6.55	0.00	0.00	6.15	7.11	0.29	6	1	11	0
HPGD	HPGD	4.71	4.39	-0.32	0.00	4.32	5.09	0.21	11	0	12	0
MOK	MOK	4.81	4.88	0.07	0.00	4.32	5.58	0.47	5	3	9	0
FBP1	FBP1	7.40	7.59	0.19	0.00	5.99	9.58	1.22	5	7	0	5
HAVCR2	HAVCR2	9.72	10.04	0.32	0.12	8.15	11.79	1.13	4	5	4	3
SMAD2	SMAD2	9.90	9.99	0.09	0.11	9.64	10.21	0.18	3	0	12	0
PRRX1	PRRX1	5.17	4.68	-0.49	0.00	4.32	6.29	0.58	10	1	1	10
EPX	EPX	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
POLR2A	POLR2A	9.52	9.35	-0.17	-0.22	8.92	10.11	0.35	9	1	8	3
CCRL2	CCRL2	5.62	5.85	0.24	0.12	4.32	6.58	0.73	4	7	2	3
GUSB	GUSB	9.32	9.35	0.03	0.00	9.05	9.71	0.21	5	0	12	0
CTTNBP2	CTTNBP2	5.46	5.07	-0.39	-0.22	4.32	6.53	0.77	9	2	3	7
ADAM19	ADAM19	6.77	6.01	-0.76	0.00	4.32	8.42	1.45	9	3	0	9
TNFRSF9	TNFRSF9	7.55	8.70	1.14	0.11	4.32	11.21	2.11	3	9	0	3
CCL17	CCL17	4.65	4.43	-0.22	0.00	4.32	5.16	0.26	10	1	11	0
SIGLEC5	SIGLEC5	4.74	4.74	-0.00	0.00	4.32	5.29	0.32	6	1	11	0
CMA1	CMA1	4.72	4.48	-0.24	-0.20	4.32	5.09	0.27	10	0	12	0
IGF2	IGF2	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
LAMB3	LAMB3	4.83	4.83	-0.00	0.00	4.32	6.13	0.53	6	2	6	4
ABCF1	ABCF1	9.53	9.53	-0.00	0.00	8.98	10.02	0.33	6	0	11	1
ERCC_00112.1	ERCC_00112.1	14.24	14.24	-0.00	0.00	14.00	14.54	0.16	6	0	12	0
CYTIP	CYTIP	12.54	12.45	-0.08	0.00	11.86	13.39	0.52	7	3	7	2
TIGIT	TIGIT	9.14	9.30	0.16	0.12	8.23	10.26	0.57	4	4	6	2
CETP	CETP	4.95	4.79	-0.16	-0.25	4.32	5.67	0.50	8	2	5	5
LAMP3	LAMP3	8.70	8.29	-0.40	-0.33	7.12	9.74	0.83	9	3	3	6
SOCS3	SOCS3	7.11	7.40	0.30	0.12	5.00	9.35	1.07	4	4	6	2
CLDN1	CLDN1	4.32	4.32	0.00	0.00	4.32	4.32	0.00	0	0	12	0
RIPK2	RIPK2	8.53	8.61	0.08	0.00	7.71	9.30	0.51	5	2	8	2
ERCC_00041.1	ERCC_00041.1	3.95	3.83	-0.12	-0.12	3.00	4.46	0.42	8	1	9	2
CD84	CD84	7.66	7.28	-0.38	-0.22	6.39	8.73	0.75	9	3	3	6
NFIL3	NFIL3	9.05	9.58	0.53	0.20	8.15	10.69	0.68	2	8	2	2
FGFR1	FGFR1	6.51	6.74	0.23	0.14	4.32	9.15	1.55	5	5	2	5
MAPK11	MAPK11	5.29	5.52	0.23	0.12	4.32	6.77	0.76	4	5	4	3
PRPF38A	PRPF38A	10.38	10.45	0.07	0.00	10.18	10.74	0.15	3	0	12	0
CCL28	CCL28	7.90	7.97	0.07	0.00	7.39	8.59	0.46	5	3	8	1
CASP10	CASP10	8.84	9.11	0.27	0.40	8.23	9.55	0.36	2	4	7	1
TNFRSF1B	TNFRSF1B	9.45	9.58	0.13	0.12	8.77	10.37	0.43	4	2	9	1
TNF	TNF	10.15	9.75	-0.40	-0.12	7.88	11.88	1.26	8	4	1	7
DAGLB	DAGLB	7.59	7.70	0.11	0.12	7.09	8.28	0.37	4	2	10	0
DNAJB6	DNAJB6	11.73	11.66	-0.06	-0.12	11.35	12.07	0.22	8	0	12	0
RAD51	RAD51	5.52	5.07	-0.45	-0.33	4.32	6.71	0.88	9	3	3	6
IL15	IL15	6.35	6.26	-0.09	-0.14	5.49	7.28	0.62	7	2	6	4
CYR61	CYR61	5.02	4.66	-0.35	-0.20	4.32	5.90	0.47	10	1	5	6
CD83	CD83	9.59	10.08	0.49	0.11	8.20	11.42	0.96	3	8	1	3
MRPS5	MRPS5	9.65	9.61	-0.04	-0.25	9.46	9.86	0.12	8	0	12	0
PDZK1IP1	PDZK1IP1	4.41	4.34	-0.07	0.00	4.32	4.49	0.05	11	0	12	0
CCL24	CCL24	7.00	7.17	0.17	0.00	5.34	8.99	1.11	5	5	2	5
SERPINE1	SERPINE1	5.38	5.82	0.44	0.22	4.32	7.26	0.91	3	7	2	3
CD86	CD86	6.16	6.36	0.20	0.33	5.47	7.18	0.44	3	3	8	1
ZFP92	ZFP92	5.99	5.92	-0.07	-0.14	5.18	6.87	0.52	7	2	6	4
CREM	CREM	9.36	9.53	0.16	0.00	6.82	10.85	1.14	5	5	3	4
ACOD1	ACOD1	5.88	5.46	-0.42	-0.12	4.32	8.51	1.33	8	4	1	7
